ID,ID_SENTENCE,ORI_SENTENCE,PAPER,JOURNAL,MOVE,STEP,CLASSIFIED_BY,LABEL
314358,46,Static analysis without considering reflection produces inherently unsound results in both cases.,10.1145-1985793.1985827,proceedings - international conference on software engineering,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA-SVM,M2-S05
314728,12,"Nevertheless, recent research [19, 20] doubts the harmfulness of clones in general and lists numerous situations in which clones are a reasonable design decision.",10.1145-1985793.1985836,proceedings - international conference on software engineering,Establishing the territory,Referring to previous work to establish what is already known,LETRA-SVM,M1-S04
315769,12,"However, even with such tool support, testing remains a challenging and time-consuming activity because each test case must be constructed manually.",10.1145-1985793.1985871,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA-SVM,M1-S03
316478,10,"coding errors induce additional rework, missing documentation slows down maintenance, and inefficient algorithms increase resource consumption.",10.1145-1985793.1985895,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA-SVM,M1-S03
318786,25,"Our hypothesis is that based on the runtime behavior of a design rule, it must be possible to eliminate false positives from the set of repair actions and calculate side effects on other design rules generically.",10.1145-1985793.1986005,proceedings - international conference on software engineering,Occupying the niche,Setting out the research questions or hypotheses,LETRA_V,M3-S08
319734,11,We apply some pre-processing to identify Italian terms and translate them into English.,10.1145-1987856.1987868,proceedings - international conference on software engineering,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
321787,3,"In particular, in recent years, there has been a growing interest in automated program repair techniques (e.g., [6, 11, 29, 31, 32, 35]).",10.1145-2568225.2568258,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
322019,0,The proliferation of smartphones attracts more and more software developers to devote to building mobile applications (“apps”).,10.1145-2568225.2568263,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
322171,58,These might be prioritised in future work on mutation testing.,10.1145-2568225.2568265,proceedings - international conference on software engineering,Occupying the niche,Describing the limitations of the current study,LETRA-SVM,M3-S11
322539,6,"theory, unit testing plays an important role in ensuring overall software quality since its role is to detect errors in the component’s logic, check all corner cases, and provide 100% code coverage.",10.1145-2568225.2568273,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA,M1-S02
323806,0,Android smartphones are becoming increasingly popular.,10.1145-2568225.2568301,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
328380,20,We will refer to such a path as a crash path.,10.1145-2884781.2884846,proceedings - international conference on software engineering,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
331003,30,The paper then outlines some concluding remarks in Section 6.,10.1145-2889160.2889185,proceedings - international conference on software engineering,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA-SVM,M3-S12
332020,32,"The proposed CBAM extension rests on the hypothesis that architecture design decisions are based on estimates and thus are subject to varying degrees of risks, uncertainty and debt.",10.1145-2889160.2889218,proceedings - international conference on software engineering,Occupying the niche,Setting out the research questions or hypotheses,LETRA_V,M3-S08
332621,63,"In the construction phase, we use the log sequences collected from the testing environment, cluster them to construct an initial knowledge base.",10.1145-2889160.2889232,proceedings - international conference on software engineering,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
332668,28,"To the best of our knowledge, this is the first study on applying runtime verification to improve the clinical health care.",10.1145-2889160.2889233,proceedings - international conference on software engineering,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA-SVM,M2-S06
332935,30,"We show that testing data, failures and inferred defects types, validate the hypothesis that multiple functional models and related patterns are a useful guideline for testing engineers involved in system test.",10.1145-2889160.2889239,proceedings - international conference on software engineering,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA_V,M3-S10
333543,41,The following research questions will be addressed through this work:,10.1145-2889160.2889264,proceedings - international conference on software engineering,Occupying the niche,Setting out the research questions or hypotheses,LETRA_V,M3-S08
335374,43,"To our knowledge, we are the first to propose deep learning based code search.",10.1145-3180155.3180167,proceedings - international conference on software engineering,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA-SVM,M2-S06
336002,30,: What are the potential solutions to such issues and can they be applied automatically?,10.1145-3180155.3180194,proceedings - international conference on software engineering,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
338796,28,"Otherwise, is it possible to adapt any fundamental ML principles to derive new learning algorithms?",10.1145-3183440.3183461,proceedings - international conference on software engineering,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
